cause,resolution,object_id,work_order_id,date_initiated,date_started,date_finished,asset_type,asset_group,description,priority,status,street_class,quantity,unit,address,district,x,y,project_name,flag_bad_date,work_type,is_active,age_days,days_to_finish,is_storm,needs_traffic_control,needs_nsp,waiting_tender,has_coords,tree_dist_m,match_conf,tree_id,species_common,dbh_class,wires,loc_gen,year_planted,is_ash,n_trees_25m,max_dbh_25m,any_wires_25m,any_ash_25m
,,78228,316352,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,12.0,SLABS,HERRING COVE RD (WILLIAMS LAKE TO ARTHUR),11,-7081690.96721527,5561066.37595505,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,81.7873850068135,none,,,,,,,,0,,False,False
,,78231,316355,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,3.0,SLABS,GOTTINGEN ST (UNIACKE TO PRINCE WILLIAM),8,-7078399.96037356,5567239.68947757,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.0833440632713702,high,TRE630003,Japanese Tree Lilac,2,True,ROW,,False,2,3.0,True,False
,,78232,316356,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3.0,SLABS,BRIDGEVIEW DR (TOWERVIEW TO END),9,-7081386.38259237,5562281.05704598,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.6600484897375822,high,TRE151005,Unknown Species,2,True,ROW,,False,6,2.0,True,False
,,78233,316357,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3.0,SLABS,COOK AVE (ROMANS TO END),9,-7081890.82050672,5566694.18662839,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,29.341203830928567,none,,,,,,,,0,,False,False
,,78234,316358,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,13.0,SLABS,KING ST (NORTH TO ST. ALBANS),8,-7079466.07556527,5567215.46585134,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.679326555856104,low,,,,,,,,4,6.0,True,False
,,78235,316359,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,7.0,SLABS,CORNWALLIS ST (MAITLAND TO GOTTINGEN),7,-7078048.31333529,5566897.90233433,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,7.572051744452762,med,TRE133277,Japanese Tree Lilac,2,True,ROW,,False,1,2.0,True,False
,,78236,316360,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,ASTER CRT (FARNHAM GATE RD TO CIVIC 36),12,-7088196.23087892,5570110.29213745,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.497921390607759,high,TRE249895,Hedge Maple,3,True,ROW,,False,7,4.0,True,True
,,78237,316361,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,17.0,SLABS,NORTH ST,8,-7079964.384,5566632.774,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.1634691878625345,med,TRE136749,Norway Maple,5,True,ROW,,False,6,5.0,True,False
,,78239,316363,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,17.0,SLABS,BAYERS RD (CONNAUGHT TO CONNOLLY),9,-7081499.35761221,5566885.83173363,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,16.74520955154248,low,,,,,,,,7,4.0,True,False
,,78240,316364,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13.0,SLABS,WALCOT RUN (MILSOM TO BROOK),9,-7083398.02161604,5564840.80117005,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.5522505188721096,high,TRE146532,Unknown Species,2,False,ROW,,False,3,2.0,True,False
,,78243,316367,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,4.0,SLABS,WILLIAMS ST (ROBIE TO WINDSOR),8,-7079133.41055694,5566494.12632798,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.372156053689498,med,TRE135278,American Elm,7,True,ROW,,False,7,7.0,True,False
,,78244,316368,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,12.0,SLABS,QUINPOOL RD (SOUTH ARMCRESENT TO NEWTON),9,-7080832.68715228,5565369.19517811,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.5871170572583781,high,TRE151202,Unknown Species,3,True,ROW,,False,8,8.0,True,False
,,78245,316369,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9.0,SLABS,QUINN ST (CHEBUCTO TO QUINPOOL),9,-7081082.53418703,5565488.69791607,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.109971954858995,med,TRE147899,Maple,4,True,ROW,,False,9,9.0,True,False
,,78246,316371,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,GOTTINGEN ST (CORNWALLIS TO FALKLAND),7,-7078043.19241876,5566785.94756585,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,36.90064091982937,none,,,,,,,,0,,False,False
,,78247,316372,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9.0,SLABS,"CONNAUGHT AVE, S/ (ALMON TO YOUNG)",9,-7081111.84282752,5566371.78031439,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.433476734102891,high,TRE146029,Norway Maple,5,False,ROW,,False,9,5.0,True,False
,,78248,316373,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,16.0,SLABS,FEDERAL AVE (ROMANS TO MCALPINE),9,-7082168.04298779,5567336.14847483,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,0.7237824348298054,high,TRE220497,Red Maple,1,False,ROW,2022,False,4,1.0,False,False
,,78249,316374,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,11.0,SLABS,BEDFORD HWY (SHERBROOK TO SETON),10,-7084518.93171303,5569732.22695431,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,73.36712246901362,none,,,,,,,,0,,False,False
,,78250,316375,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,15.0,SLABS,BARRINGTON ST (GERRISH TO CORNWALLIS),8,-7078101.47540544,5567497.99291792,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,22.22056298899212,none,,,,,,,,3,3.0,False,False
,,78251,316376,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8.0,SLABS,HAMMONDS PLAINS RD (STRIP MALL ENT TO DOYLE),16,-7088801.51020911,5576865.18543182,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,26.092302270050524,none,,,,,,,,0,,False,False
,,78252,316377,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,42.0,SLABS,BEDFORD HWY (RAMP DV-B TO MAIN AVE),10,-7083228.33674982,5568509.82262442,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,22.605771498663575,none,,,,,,,,1,2.0,False,False
,,78253,316378,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,20.0,SLABS,CHEBUCTO RD (ARMDALE ROT TO ROOSEVELT),9,-7082131.35438484,5565306.57571591,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,18.827665149902973,low,,,,,,,,2,3.0,False,False
,,78254,316379,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13.0,SLABS,BRUNSWICK ST (NORTH TO ARTZ),8,-7078718.12816229,5567873.91851778,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.504260557014941,low,,,,,,,,3,5.0,True,False
,,78255,316380,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,11.0,SLABS,CONNOLLY ST (MACDOUGAL TO MASCARENE),8,-7081775.65109885,5567822.19004581,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,9.678527864960202,med,TRE135702,Silver Maple,6,False,ROW,,False,3,6.0,False,False
,,78256,316381,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9.0,SLABS,NORAWARREN DR (HERRING COVE TO CUL DE SAC),11,-7076785.85052827,5554751.07711295,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.144402226351548,med,TRE617217,Common Pear,2,True,ROW,,False,6,2.0,True,False
,,78257,316382,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,24.0,SLABS,WINDSOR ST (CONNAUGHT TO STRAWBERRY HILL),8,-7082304.28294191,5568370.04633001,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,23.674841955155962,none,,,,,,,,1,1.0,False,False
,,78259,316384,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,11.0,SLABS,GEORGE DAUPHINEE AVE (BAYERS TO ALMON),9,-7081224.77052318,5566407.79446295,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.671842403643868,med,TRE146099,Northern Red Oak,3,True,ROW,,False,7,7.0,True,False
,,78261,316386,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,17.0,SLABS,MUMFORD RD (JOSEPH HOWE TO OLIVET),9,-7082725.59620133,5566496.90109829,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,12.22533996490016,low,,,,,,,,3,5.0,True,False
,,78263,316388,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8.0,SLABS,NORTH ST,8,-7078986.144,5567697.737,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,46.76341957157275,none,,,,,,,,0,,False,False
,,78264,316389,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,19.0,SLABS,MCLENNAN AVE (GLENORA TO COLINDALE),9,-7081377.98527515,5563072.78930034,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,19.100872237088485,low,,,,,,,,2,3.0,False,False
,,78265,316390,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,5.0,SLABS,YOUNG ST (NOVALEA TO NEEDHAM),8,-7079781.07418787,5568570.45217924,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,15.974470158936471,low,,,,,,,,1,6.0,False,False
,,78266,316391,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,24.0,SLABS,BEECH ST (OAK TO QUINPOOL),9,-7080218.83734067,5565635.39149497,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.0751780387916585,high,TRE151213,Unknown Species,1,True,ROW,,False,5,6.0,True,False
,,78269,316394,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,16.0,SLABS,BEDFORD HWY (MELODY TO NORTHUMBERLAND),10,-7085003.95245177,5570309.15543991,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,167.18975880388464,none,,,,,,,,0,,False,False
,,78271,316396,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,9.0,SLABS,WOODLAWN RD (BELLEVISTA TO MOUNT EDWARD),6,-7071727.73700243,5570999.44164828,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.012242537740762,high,TRE214638,Northern Red Oak,6,False,ROW,,False,1,6.0,False,False
,,78272,316397,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,15.0,SLABS,NEWCASTLE ST (CIVIC # 26 TO OLD FERRY),5,-7075227.04900492,5569139.78304419,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,12.387988148140124,low,,,,,,,,4,4.0,True,False
,,78273,316398,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,3.0,SLABS,"MUMFORD RD, N/B (STUART GRAHAM TO WESTEND EXIT)",9,-7081836.6506196,5566051.52505383,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,23.643155469415635,none,,,,,,,,3,3.0,False,False
,,78274,316399,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,3.0,SLABS,KEARNEY LAKE RD (BROADHOLME TO PARKLAND),12,-7088403.527,5571742.808,,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.271516642063592,med,TRE249641,Green Ash,3,False,ROW,,True,7,3.0,True,True
,,78275,316400,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4.0,SLABS,QUINPOOL RD (QUINN TO SOUTH ARMCRESCENT),9,-7080913.75463676,5565332.38084061,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.7887572202331197,high,TRE151199,Unknown Species,3,True,ROW,,False,5,3.0,True,False
,,78276,316401,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5.0,SLABS,CORNWALLIS ST (BRUNSWICK TO MAITLAND),8,-7078087.97489257,5567080.19874263,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,74.92571319412806,none,,,,,,,,0,,False,False
,,78277,316402,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,3.0,SLABS,"CONNAUGHT AVE, N/B (CHESTER TO CHISHOLM)",8,-7081967.1449111,5567789.15890287,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.5855933477315585,high,TRE137244,Linden,3,False,ROW,,False,9,4.0,True,False
,,78278,316403,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,3.0,SLABS,CREIGHTON ST,7,-7078257.933,5566832.536,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,20.77445891015968,none,,,,,,,,1,1.0,False,False
,,78281,316407,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,35.0,SLABS,WINDSOR ST (STANBURY TO CONNAUGHT),8,-7081878.37334494,5568254.98092157,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.742508606367783,high,TRE135593,Morden Hawthorn,3,True,ROW,,False,2,3.0,True,False
,,78282,316408,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,6.0,SLABS,DENTITH RD (HERRING COVE TO LANARK),11,-7081883.78923632,5560801.82613663,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,19.42548292843866,low,,,,,,,,1,3.0,True,True
,,78283,316409,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,6.0,SLABS,"QUINPOOL RD, HALIFAX",8,-7079908.267,5565766.782,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,35.11471396599611,none,,,,,,,,0,,False,False
,,78285,316411,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,11.0,SLABS,NORTH ST,8,-7079793.882,5566985.551,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,50.51005704283337,none,,,,,,,,0,,False,False
,,78286,316412,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,21.0,SLABS,BEECH ST (OAK TO QUINPOOL),9,-7080213.90879463,5565822.7440413,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.5560831550104435,high,TRE147333,Silver Linden,5,False,ROW,,False,5,6.0,True,False
,,78287,316413,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,44.0,SLABS,SHERWOOD ST (CHEBUCTO TO PATRICIA),9,-7081790.10073819,5565773.97338606,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.811786336130791,high,TRE149037,Unknown Species,3,True,ROW,,False,18,3.0,True,False
,,78288,316415,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,18.0,SLABS,HERRING COVE RD (PINEGROVE TO ALDERGROVE),11,-7081859.44314703,5560749.45347987,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,28.405272592281417,none,,,,,,,,0,,False,False
,,78289,316416,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,24.0,SLABS,"CHEBUCTO RD, HALIFAX",8,-7080053.541,5566380.308,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,9.763625657672304,med,TRE137359,Norway Maple,5,True,ROW,,False,6,7.0,True,False
,,78290,316417,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,21.0,SLABS,SYLVIA AVE (RIVER TO J.L. ISLEY SCHOOL RD),11,-7081129.66253269,5559509.47764258,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,93.63213720078042,none,,,,,,,,0,,False,False
,,78291,316418,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,30.0,SLABS,BEDFORD HWY (END BRIDGE TO DARTMOUTH RD),16,-7086845.4145635,5579179.64866894,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,18.341511330419173,low,,,,,,,,5,5.0,False,True
,,78292,316419,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,25.0,SLABS,OSBORNE ST (MARRIOTT TO MAYO),9,-7082783.695,5563994.186,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,19.26273911027187,low,,,,,,,,2,4.0,True,False
,,78293,316420,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,24.0,SLABS,OLD SAMBRO RD (HERRING COVE TO PENNY),11,-7081896.49289317,5561995.20513072,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,92.457628767368,none,,,,,,,,0,,False,False
,,78294,316421,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,20.0,SLABS,HERRING COVE RD (CIVIC 131 TO HIGHFIELD ST),9,-7081802.95293755,5562942.85748191,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.3576652563581266,high,TRE150874,Unknown Species,2,True,ROW,,False,5,3.0,True,False
,,78295,316422,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,10.0,SLABS,HERRING COVE RD (PUNCH BOWL DR (SOUTH) TO MONT ST),9,-7081904.34726599,5562402.84579801,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,87.68323607868471,none,,,,,,,,0,,False,False
,,78296,316423,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,12.0,SLABS,WINDSOR ST (ALMON TO CORK),8,-7080545.1718784,5567483.46721424,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,16.590833553847446,low,,,,,,,,4,6.0,True,False
,,78297,316424,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13.0,SLABS,MCALPINE AVE (FEDERAL TO CHISHOLM),9,-7082219.21653077,5567645.25399111,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,14.247344876606642,low,,,,,,,,1,4.0,False,False
,,78298,316425,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,12.0,SLABS,COWIE HILL RD (HADLEY TO HRWC ENTRY),11,-7082383.18574888,5562384.6435209,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.598127102725613,med,TRE246345,Northern Red Oak,1,True,ROW,2023,False,4,1.0,True,False
,,78300,316427,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,11.0,SLABS,HERRING COVE RD (CIRCLE TO WILLIAMS LAKE),9,-7081523.04039153,5561316.75880424,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.151649726604971,med,TRE149460,Unknown Species,2,True,ROW,,False,1,2.0,True,False
