WORK_ORDER_CAUSE,RESOLUTION,OBJECT_ID,WORK_ORDER_ID,DATE_INITIATED,ACTUAL_START_DATE,ACTUAL_FINISH_DATE,ASSET_TYPE,ASSET_GROUP,DESCRIPTION,PRIORITY,STATUS,STREET_CLASSIFICATION,QUANTITY,UNIT,ADDRESS,DISTRICT,X_COORDINATE,Y_COORDINATE,PROJECT_NAME,OLD_STATUS,NEW_STATUS,NEW_DESCRIPTION
,,79559,317758,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,5,SLABS,LASALLE CRT (GARY MARTIN TO END),16,-7091775.95507518,5577916.69887022,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, under wires English Oak at site."
,,79560,317759,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5,SLABS,KING ST (QUEEN TO OCHTERLONEY),5,-7076349.76713372,5569155.84529043,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
,,79561,317760,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,5,SLABS,MONTEBELLO DR (APPIAN WAY TO COLONNA PL),6,-7073255.30700774,5574207.59408947,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Elm at site."
,,79562,317761,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5,SLABS,WILLETT ST (CHELSEA TO WESTRIDGE),10,-7085977.74131369,5567706.33413036,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Unknown Species at site."
,,79563,317762,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9,SLABS,RUSSELL ST ,8,-7079250.927,5568714.069,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
,,79564,317763,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,UNION ST (MALL ENT TO NOTTINGHAM DR),16,-7086668.12639293,5579479.96864157,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, White Ash at site."
,,79565,317764,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,7,SLABS,SOUTH PARK ST (SOUTH TO UNIVERSITY),7,-7077518.0732682,5564722.88173871,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,79567,317766,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,5,SLABS,WENTWORTH ST (NORTH TO OCHTERLONEY),5,-7076370.7945732,5569243.97861823,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Red Maple at site."
,,79568,317767,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,4,SLABS,DUNDAS ST (GREEN TO PORTLAND),5,-7076013.62578689,5569200.98357849,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79569,317768,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,5,SLABS,KENNY ST (UNION TO DEVONSHIRE),8,-7080181.4293551,5569244.46053175,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,79571,317770,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,28,SLABS,CARLTON ST (SPRING GARDEN TO END),7,-7078310.14801824,5565251.02077136,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Red Maple at site."
,,79572,317771,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,25,SLABS,DRESDEN ROW (SACKVILLE TO ARTILLERY),7,-7077480.35157485,5565656.44578234,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
,,79573,317772,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,4,SLABS,SPRING AVE (PORTLAND ST TO CLYSDALE AVE),6,-7070816.118,5570049.587,2026 Capital Work,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79574,317773,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,4,SLABS,BASINVIEW DR (BEDFORD HILLS TO STORY),16,-7089125.09320309,5578234.04003342,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79575,317774,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,4,SLABS,MOIRS MILL RD (AC ACADIA MILL TO TORRINGTON),16,-7089643.01,5575848.671,,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
,,79576,317775,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,5,SLABS,OLD FERRY RD (NEWCASTLE TO HAZELHURST),5,-7075218.70891683,5569018.56286877,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79577,317776,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,ATLANTIC ST (YOUNG TO IVANHOE),7,-7077180.43827291,5563835.63766446,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, large Elm at site."
,,79578,317777,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,10,SLABS,VICTORIA RD (TOWER TO SOUTHPARK),7,-7077412.039,5564348.044,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, large under wires American Elm at site."
,,79579,317778,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,DAY AVE (WOODLAWN RD TO CARVER ST),6,-7072042.18003956,5570276.90588161,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79580,317779,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,6,SLABS,COMMODORE DR (S) (JOHN SAVAGE TO UNKNOWN RD),6,-7076921.92604507,5574835.2488198,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, Green Ash at site."
,,79581,317780,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,WYSE RD (JAMIESON TO BROOKSIDE),5,-7078017.78442941,5570124.97109553,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79582,317781,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,ESDAILE AVE (TUPPER ST TO BOUNDRY ST),5,-7074789.71906539,5568343.64899087,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Norway Maple at site."
,,79584,317783,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,5,SLABS,KENNY ST (NOVALEA TO DEVONSHIRE),8,-7080213.59843475,5568977.45145527,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,79585,317784,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,KING ST (QUEEN TO PORTLAND),5,-7076348.17379603,5569044.51082129,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79587,317787,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7,SLABS,LIMARDO DR (AVERILL ST TO WALLINGHAM),5,-7077150.97064418,5571874.97256754,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79588,317788,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,7,SLABS,EISENER BLVD (MALL ENT # 3 TO MALL ENT  2),3,-7071557.36963964,5569835.34148956,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79589,317789,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,LIMARDO DR (ERNEST TO AVERILL),5,-7077058.91249016,5571941.96073639,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
,,79590,317790,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,CEDAR ST (WALNUT TO GARDEN),7,-7079246.28021553,5565533.11126097,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Red Maple at site."
,,79591,317791,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,9,SLABS,MAIN AVE (FLINT TO GEBHARDT),10,-7084350.626,5567723.093,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79592,317792,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,GREEN ST (QUEEN TO CIVIC 5275),7,-7076836.38116988,5564620.97673851,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79593,317793,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,CATHERINE ST (ALBRO TO LAHEY),6,-7078518.39070283,5570999.3701601,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79594,317794,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,6,SLABS,BARRINGTON ST (GREEN TO INGLIS),7,-7076521.79388607,5564425.7715299,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, Sugar Maple at site."
,,79595,317795,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,6,SLABS,PINE ST (MYRTLE TO OCHTERLONEY),5,-7076129.97779028,5569534.78667994,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79596,317796,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8,SLABS,PORTLAND ST (BAKER TO AC BRUCE),3,-7072197.70349229,5569833.9569988,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: arterial road, open 3.6 yrs."
,,79597,317797,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,8,SLABS,"WILLETT ST, HALIFAX",10,-7085233.053,5567375.117,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79598,317798,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,BRUNSWICK ST (DUKE TO CARMICHAEL),7,-7077343.6351826,5566230.6554261,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,79599,317799,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,CLYDE ST (BRENTON TO DRESDEN),7,-7077441.42376972,5565146.52283731,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
,,79601,317801,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,13,SLABS,BRUNSWICK ST (DUKE TO SACKVILLE),7,-7077366.67192374,5566123.62745019,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,79603,317803,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,10,SLABS,CLEARVIEW CRES (LYNGBY TO CRICHTON PARK),5,-7076370.75016571,5571237.99436948,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Basswood at site."
,,79604,317805,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,12,SLABS,WASHMILL LAKE DR (N) (MAIN TO NWA DR),12,-7085518.29352184,5566521.25411518,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, Japanese Tree Lilac at site."
,,79605,317806,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,10,SLABS,BASINVIEW DR (RUTLEDGE TO END),16,-7087649.41509619,5579539.96076243,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Littleleaf Linden at site."
