rank,risk_score,priority,new_status,changed,pred_priority,p_low,p_medium,p_high,blocked,n_history,work_order_id,asset_type,work_type,status,cause,street_class,district,address,date_initiated,age_days,needs_traffic_control,needs_nsp,waiting_tender,is_storm,match_conf,species_common,dbh_class,wires,is_ash,max_dbh_25m,any_wires_25m,exposure,x,y,new_description
3695,23.0,Low,Low,False,,0.622841597569119,0.326942672484426,0.050215729946455095,False,61,320642,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,16,STARBOARD DR (SENTRY TO TRANSOM),2023-02-07 12:00:00,1312,False,False,False,False,high,American Elm,1.0,True,False,3.0,True,0.0,-7088323.314,5573530.04,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
3696,23.0,Low,Low,False,,0.5779674976131725,0.3712659784007035,0.0507665239861241,False,61,320644,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,16,OCEANVIEW DR (PEVERILL TO CIVIC 114),2023-02-07 12:00:00,1312,False,False,False,False,high,Norway Maple,2.0,True,False,2.0,True,0.0,-7089249.67419532,5575522.32292029,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
3697,23.0,Low,Low,False,,0.377902965557878,0.5715778411149427,0.05051919332717938,False,61,320672,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,16,TRANSOM DR (MERCHANT TO MASTHEAD),2023-02-07 12:00:00,1312,False,False,False,False,high,Ginkgo,2.0,False,False,3.0,True,0.0,-7088494.258,5573217.186,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Ginkgo at site."
3698,23.0,Low,Low,False,,0.35301075632537826,0.5976642149233774,0.04932502875124441,False,61,320823,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,PORTLAND ST AND ALDERNEY DR ( TO ),2023-02-08 12:00:00,1311,False,False,False,False,low,,,,,3.0,False,0.0,-7075926.84805472,5569327.43320315,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3699,23.0,Low,Medium,True,Medium,0.08597844479934874,0.6672281587360286,0.24679339646462273,False,165,434174,TRN_SECTRAV,Secondary Travelway Maintenance,OPEN,,MINOR COLLECTOR,3,"30 EISENER BLVD, DARTMOUTH",2025-12-15 12:00:00,270,False,False,False,False,none,,,,,,False,0.165,-7071516.635,5569342.845,"Low -> Medium: model predicts Medium (67%). Of 165 closed 'Secondary Travelway Maintenance' WOs, HRM rated 19% High / 70% Medium / 11% Low."
3700,22.9,Low,Low,False,,0.4742354586737812,0.4775265636663407,0.04823797765987818,False,61,316334,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,8,CHESTER AVE (CONNOLLY TO CONNAUGHT),2023-02-07 12:00:00,1312,False,False,False,False,high,Ginkgo,2.0,True,False,6.0,True,0.0,-7081622.54018084,5567517.83166319,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Ginkgo at site."
3701,22.9,Low,Low,False,,0.3627500453872658,0.5886674277155637,0.04858252689717049,False,61,316515,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,WYSE RD WEST (DAWSON TO FAULKNER),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,3.0,True,0.0,-7077668.26530778,5569854.4263569,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3702,22.9,Low,Low,False,,0.3457863566313974,0.6060371200302548,0.04817652333834781,False,61,316610,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,QUEEN ST (KING TO WENTWORTH),2023-02-07 12:00:00,1312,False,False,False,False,med,American Elm,4.0,True,False,5.0,True,0.0,-7076349.76713372,5569155.84529043,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
3703,22.9,Low,Low,False,,0.3691657385677853,0.5820673087199758,0.04876695271223889,False,61,316792,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,12,WESTRIDGE DR (HANOVER CRT TO END),2023-02-07 12:00:00,1312,False,False,False,False,high,Unknown Species,4.0,True,False,4.0,True,0.0,-7086131.22736216,5567420.71585755,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Unknown Species at site."
3704,22.9,Low,Low,False,,0.3195578574057976,0.6323227818256638,0.04811936076853867,False,61,317195,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,RODNEY RD (HASTINGS TO PRINCE ALBERT),2023-02-07 12:00:00,1312,False,False,False,False,high,American Elm,1.0,False,False,5.0,True,0.0,-7074281.45109913,5568965.06109122,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Elm at site."
3705,22.9,Low,Low,False,,0.6981449843694513,0.25388687074263616,0.047968144887912526,False,61,317199,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,16,KEYES CRT (EASTWOOD TO END),2023-02-07 12:00:00,1312,False,False,False,False,med,London Planetree,1.0,False,False,3.0,True,0.0,-7089552.5929323,5578330.81883376,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, London Planetree at site."
3706,22.9,Low,Low,False,,0.48871652895736767,0.4627383469406535,0.048545124101978795,False,61,317240,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,10,ALEX ST (ROSEDALE TO FREDERICK),2023-02-07 12:00:00,1312,False,False,False,False,high,Japanese Tree Lilac,1.0,True,False,1.0,True,0.0,-7084236.01028526,5567000.07571825,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Japanese Tree Lilac at site."
3707,22.9,Low,Low,False,,0.33986249288924486,0.6120970194357362,0.04804048767501893,False,61,317345,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,CHAPMAN ST ( TO ),2023-02-07 12:00:00,1312,False,False,False,False,none,,,,,4.0,True,0.0,-7077934.01051384,5570778.9607573,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3708,22.9,Low,Low,False,,0.41179284241230574,0.5395687685585121,0.04863838902918212,False,61,317429,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,3,KINSALE CRT (COW BAY TO END),2023-02-07 12:00:00,1312,False,False,False,False,high,Northern Hackberry,2.0,True,False,2.0,True,0.0,-7066736.33810109,5560570.53354009,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Northern Hackberry at site."
3709,22.9,Low,Low,False,,0.7438273381682751,0.2077060091202816,0.04846665271144335,False,61,317534,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,,4,TRUNK 7 (FOREST HILLS TO SOBEYS ENT),2023-02-07 12:00:00,1312,False,False,False,False,med,White Spruce,2.0,True,False,2.0,True,0.0,-7068617.77767119,5573465.82661865,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires White Spruce at site."
3710,22.9,Low,Low,False,,0.23012842998008962,0.7209579807381673,0.04891358928174308,False,61,317573,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,CHAPPELL ST (CHAPMAN TO RICHMOND),2023-02-07 12:00:00,1312,False,False,False,False,high,Serviceberry,2.0,False,False,8.0,True,0.0,-7078235.3908761,5570903.91765727,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Serviceberry at site."
3711,22.9,Low,Low,False,,0.3818481241583679,0.5703979211818346,0.04775395465979747,False,61,317587,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,OLD FERRY RD (NEWCASTLE TO PLEASANT),2023-02-07 12:00:00,1312,False,False,False,False,med,Northern Pin Oak,1.0,True,False,1.0,True,0.0,-7075226.72087098,5569164.22199495,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Northern Pin Oak at site."
3712,22.9,Low,Low,False,,0.24301196718814674,0.7083271796722523,0.04866085313960096,False,61,317604,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,QUEEN ST (DUNDAS TO VICTORIA),2023-02-07 12:00:00,1312,False,False,False,False,high,American Basswood,5.0,False,False,5.0,True,0.0,-7076187.89277623,5569347.16125215,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Basswood at site."
3713,22.9,Low,Low,False,,0.5599883377538061,0.3911002192120347,0.048911443034159154,False,61,317658,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,8,"BASINVIEW DR, HALIFAX",2023-02-07 12:00:00,1312,False,False,False,False,med,American Elm,2.0,False,False,8.0,True,0.0,-7081834.358,5569306.057,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Elm at site."
3714,22.9,Low,Low,False,,0.30342676047508443,0.647420487209365,0.04915275231555075,False,61,317699,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,ARGUS DR (LANCASTER (N) TO FURY),2023-02-07 12:00:00,1312,False,False,False,False,high,Northern Red Oak,2.0,False,False,3.0,True,0.0,-7076432.62687074,5572851.61010739,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Northern Red Oak at site."
3715,22.9,Low,Low,False,,0.3457863566313974,0.6060371200302548,0.04817652333834781,False,61,317759,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,KING ST (QUEEN TO OCHTERLONEY),2023-02-07 12:00:00,1312,False,False,False,False,med,American Elm,4.0,True,False,5.0,True,0.0,-7076349.76713372,5569155.84529043,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
3716,22.9,Low,Low,False,,0.3818481241583679,0.5703979211818346,0.04775395465979747,False,61,317891,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,NEWCASTLE ST (OLD FERRY RD TO ALBERT RD),2023-02-07 12:00:00,1312,False,False,False,False,med,Northern Pin Oak,1.0,True,False,1.0,True,0.0,-7075226.72087098,5569164.22199495,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Northern Pin Oak at site."
3717,22.9,Low,Low,False,,0.45138302883345,0.49999342531271074,0.048623545853839094,False,61,317959,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,12,AMBERCROMBY LANE (BENTLY TO WASHMILL LAKE DR),2023-02-07 12:00:00,1312,False,False,False,False,high,Callery Pear,3.0,True,False,3.0,True,0.0,-7085853.82369746,5566337.23348325,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Callery Pear at site."
3718,22.9,Low,Low,False,,0.5578996948428264,0.3938639196173456,0.048236385539827856,False,61,318055,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,16,FLEETVIEW DR (BOSUN TO ALAMIR),2023-02-07 12:00:00,1312,False,False,False,False,high,Common Chokecherry,1.0,False,False,2.0,True,0.0,-7088274.058,5574217.252,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Common Chokecherry at site."
3719,22.9,Low,Low,False,,0.40919497722861464,0.5425383885035202,0.04826663426786516,False,61,318103,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,10,WILLETT ST (SUNNYBRAE TO CENTRAL),2023-02-07 12:00:00,1312,False,False,False,False,high,Unknown Species,2.0,True,False,4.0,True,0.0,-7084691.65723995,5566499.45050104,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Unknown Species at site."
3720,22.9,Low,Low,False,,0.4778772481307597,0.4739701022750597,0.0481526495941806,False,61,318173,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,,10,DUNBRACK ST (WILLETT TO CLAYTON PARK),2023-02-07 12:00:00,1312,False,False,False,False,none,,,,,,False,0.0,-7085569.08674048,5567724.24894854,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3721,22.9,Low,Low,False,,0.5535203710757644,0.3986897320519035,0.04778989687233205,False,61,318203,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,3,ATIKIAN DR (SAMUEL DANIAL TO END),2023-02-07 12:00:00,1312,False,False,False,False,med,American Basswood,2.0,True,False,2.0,True,0.0,-7064336.29209496,5561082.99722546,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Basswood at site."
3722,22.9,Low,Low,False,,0.4778772481307597,0.4739701022750597,0.0481526495941806,False,61,318212,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,,10,WILLETT ST (DUNBRACK TO WESTRIDGE),2023-02-07 12:00:00,1312,False,False,False,False,none,,,,,,False,0.0,-7085586.06897944,5567716.53875522,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3723,22.9,Low,Low,False,,0.3476176945664934,0.603872605556515,0.04850969987699157,False,61,318273,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,DAHLIA ST (MAPLE ST TO PINE ST),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,2.0,False,0.0,-7076310.9005852,5569788.08567907,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
3724,22.9,Low,Low,False,,0.32536692729561295,0.6269085406790965,0.04772453202529058,False,61,318369,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,5,MOIRA ST (SHERIDAN ST TO SLAYTER ST),2023-02-07 12:00:00,1312,False,False,False,False,med,Littleleaf Linden,1.0,False,False,5.0,True,0.0,-7077549.92072136,5571175.1027887,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Littleleaf Linden at site."
3725,22.9,Low,Low,False,,0.4302279960557702,0.5207527060300646,0.049019297914165164,False,61,318420,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,10,DUTCH VILLAGE RD (  TO  ),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,9.0,True,0.0,-7083546.55606842,5567857.73768472,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
